aerials_lost,aerials_won,aerials_won_pct,age,assisted_shots,assists,assists_per90,avg_distance_def_actions_gk,ball_recoveries,blocked_passes,blocked_shots,blocked_shots_saves,blocks,cards_red,cards_yellow,cards_yellow_red,carries,carry_distance,carry_progressive_distance,clean_sheets,clean_sheets_pct,clearances,corner_kick_goals_against_gk,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,crosses,crosses_gk,crosses_into_penalty_area,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,dispossessed,draws_gk,dribble_tackles,dribble_tackles_pct,dribbled_past,dribbles,dribbles_completed,dribbles_completed_pct,dribbles_vs,errors,fouled,fouls,free_kick_goals_against_gk,games,games_gk,games_starts,games_starts_gk,games_subs,gca,gca_dribbles,gca_fouled,gca_og_for,gca_passes_dead,gca_passes_live,gca_per90,gca_shots,goal_kick_length_avg,goal_kicks,goals,goals_against_gk,goals_against_per90_gk,goals_assists_pens_per90,goals_assists_per90,goals_pens_per90,goals_per90,interceptions,losses_gk,minutes,minutes_90s,minutes_90s_gk,minutes_gk,minutes_pct,minutes_per_game,minutes_per_start,minutes_per_sub,miscontrols,nationality,npxg,npxg_per90,npxg_xa_per90,nutmegs,offsides,on_goals_against,on_goals_for,on_xg_against,on_xg_for,own_goals,own_goals_against_gk,pass_targets,passes,passes_blocked,passes_completed,passes_completed_launched_gk,passes_completed_long,passes_completed_medium,passes_completed_short,passes_dead,passes_free_kicks,passes_gk,passes_ground,passes_head,passes_high,passes_intercepted,passes_into_final_third,passes_into_penalty_area,passes_launched_gk,passes_left_foot,passes_length_avg_gk,passes_live,passes_long,passes_low,passes_medium,passes_offsides,passes_oob,passes_other_body,passes_pct,passes_pct_launched_gk,passes_pct_long,passes_pct_medium,passes_pct_short,passes_pressure,passes_progressive_distance,passes_received,passes_received_pct,passes_right_foot,passes_short,passes_switches,passes_throws_gk,passes_total_distance,pct_goal_kicks_launched,pct_passes_launched_gk,pens_allowed,pens_att,pens_att_gk,pens_conceded,pens_made,pens_missed_gk,pens_saved,pens_won,player,players_dribbled_past,plus_minus,plus_minus_per90,plus_minus_wowy,points_per_match,pos1,pos2,pressure_regain_pct,pressure_regains,pressures,pressures_att_3rd,pressures_def_3rd,pressures_mid_3rd,progressive_passes,psnpxg_per_shot_on_target_against,psxg_gk,psxg_net_gk,psxg_net_per90_gk,save_pct,saves,sca,sca_dribbles,sca_fouled,sca_passes_dead,sca_passes_live,sca_per90,sca_shots,shots_on_target_against,tackles,tackles_att_3rd,tackles_def_3rd,tackles_interceptions,tackles_mid_3rd,tackles_won,team,through_balls,throw_ins,touches,touches_att_3rd,touches_att_pen_area,touches_def_3rd,touches_def_pen_area,touches_live_ball,touches_mid_3rd,unused_subs,wins_gk,xa,xa_net,xa_per90,xg,xg_per90,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,xg_xa_per90
22.0,11.0,33.3,22.0,29.0,2.0,0.11,,190.0,25.0,4.0,0.0,29.0,0.0,1.0,0.0,1083.0,7449.0,4007.0,,,22.0,,63.0,12.0,19.0,9.0,72.0,,2.0,,,,,25.0,,17.0,27.4,45.0,41.0,29.0,70.7,62.0,1.0,35.0,19.0,,24,,18,,6,6.0,0.0,0.0,0.0,1.0,5.0,0.32,0.0,,,0.0,,,0.11,0.11,0.0,0.0,30.0,,"1,692",18.8,,,49.5,71.0,80.0,42.0,12.0,es ESP,0.5,0.03,0.12,4.0,0.0,21.0,29.0,26.8,23.1,0.0,,1134.0,1301.0,36.0,1096.0,,297.0,791.0,8.0,102.0,35.0,,949.0,16.0,203.0,19.0,120.0,30.0,,73.0,,1199.0,403.0,149.0,854.0,3.0,17.0,3.0,84.2,,73.7,92.6,18.2,200.0,5541.0,1074.0,94.7,1198.0,44.0,54.0,,22106.0,,,,0.0,,0.0,0.0,,,0.0,Dani Ceballos,31.0,8.0,0.43,0.43,1.75,MF,,27.0,120.0,445.0,57.0,197.0,191.0,122.0,,,,,,,47.0,0.0,2.0,12.0,32.0,2.5,1.0,,49.0,7.0,25.0,79.0,17.0,28.0,Arsenal,4.0,4.0,1492.0,403.0,21.0,346.0,56.0,1397.0,882.0,4,,1.8,0.2,0.1,0.5,0.03,-3.7,-0.19,-0.02,0.12
3.0,3.0,50.0,30.0,36.0,2.0,0.13,,92.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,781.0,4714.0,2368.0,,,3.0,,57.0,15.0,22.0,13.0,71.0,,1.0,,,,,29.0,,2.0,10.5,17.0,31.0,21.0,67.7,19.0,0.0,18.0,14.0,,18,,18,,0,7.0,0.0,0.0,0.0,1.0,6.0,0.44,0.0,,,1.0,,,0.19,0.19,0.06,0.06,5.0,,"1,438",16.0,,,42.0,80.0,80.0,0.0,27.0,de GER,1.3,0.08,0.22,3.0,6.0,20.0,24.0,22.8,19.7,0.0,,960.0,891.0,22.0,754.0,,116.0,626.0,12.0,90.0,30.0,,644.0,10.0,131.0,12.0,59.0,25.0,,778.0,,801.0,185.0,116.0,675.0,5.0,5.0,7.0,84.6,,62.7,92.7,38.7,181.0,3375.0,799.0,83.2,94.0,31.0,17.0,,12499.0,,,,0.0,,0.0,0.0,,,0.0,Mesut Özil,23.0,4.0,0.25,0.07,1.33,MF,,20.7,63.0,305.0,60.0,67.0,178.0,111.0,,,,,,,63.0,2.0,2.0,17.0,42.0,3.94,0.0,,13.0,0.0,9.0,18.0,4.0,10.0,Arsenal,0.0,0.0,1016.0,461.0,46.0,120.0,9.0,931.0,529.0,4,,2.3,-0.3,0.14,1.3,0.08,-3.1,-0.2,-0.02,0.22
18.0,9.0,33.3,23.0,14.0,1.0,0.06,,215.0,20.0,9.0,0.0,29.0,0.0,7.0,0.0,727.0,3409.0,1553.0,,,30.0,,12.0,3.0,3.0,3.0,12.0,,0.0,,,,,16.0,,12.0,35.3,22.0,16.0,13.0,81.3,34.0,1.0,43.0,24.0,,29,,17,,12,2.0,0.0,0.0,0.0,0.0,2.0,0.12,0.0,,,1.0,,,0.12,0.12,0.06,0.06,31.0,,"1,512",16.8,,,44.2,52.0,76.0,18.0,11.0,uy URU,1.6,0.09,0.16,1.0,1.0,23.0,23.0,25.9,20.6,0.0,,767.0,906.0,17.0,793.0,,212.0,572.0,9.0,39.0,25.0,,616.0,59.0,143.0,10.0,45.0,5.0,,87.0,,867.0,250.0,147.0,630.0,2.0,7.0,2.0,87.5,,84.8,90.8,34.6,182.0,3307.0,709.0,92.4,749.0,26.0,10.0,,15694.0,,,,0.0,,0.0,0.0,,,0.0,Lucas Torreira,13.0,0.0,0.0,-0.38,1.48,MF,,25.3,102.0,403.0,47.0,156.0,200.0,64.0,,,,,,,28.0,2.0,2.0,3.0,19.0,1.67,2.0,,37.0,4.0,17.0,68.0,16.0,24.0,Arsenal,1.0,2.0,1091.0,187.0,31.0,306.0,58.0,1061.0,663.0,4,,1.1,-0.1,0.07,1.6,0.09,-5.3,-0.32,-0.23,0.16
13.0,14.0,51.9,21.0,10.0,2.0,0.13,,131.0,24.0,5.0,0.0,29.0,1.0,6.0,1.0,727.0,3895.0,2257.0,,,41.0,,0.0,0.0,0.0,0.0,17.0,,5.0,,,,,16.0,,14.0,33.3,28.0,44.0,22.0,50.0,42.0,0.0,13.0,15.0,,20,,15,,5,2.0,0.0,0.0,0.0,0.0,2.0,0.13,0.0,,,0.0,,,0.13,0.13,0.0,0.0,29.0,,"1,386",15.4,,,40.5,69.0,87.0,17.0,13.0,eng ENG,0.3,0.02,0.11,2.0,0.0,21.0,22.0,23.2,21.2,0.0,,768.0,999.0,31.0,825.0,,137.0,670.0,18.0,183.0,18.0,,630.0,21.0,138.0,24.0,50.0,13.0,,128.0,,816.0,208.0,231.0,750.0,1.0,24.0,6.0,82.6,,65.9,89.3,43.9,159.0,4763.0,731.0,95.2,673.0,41.0,14.0,,14109.0,,,,0.0,,0.0,0.0,,,0.0,Ainsley Maitland-Niles,25.0,1.0,0.06,-0.24,1.7,DF,,28.3,84.0,297.0,32.0,179.0,86.0,75.0,,,,,,,20.0,1.0,1.0,1.0,17.0,1.3,0.0,,41.0,2.0,30.0,70.0,9.0,27.0,Arsenal,0.0,165.0,1179.0,230.0,18.0,450.0,74.0,1002.0,569.0,8,,1.4,0.6,0.09,0.3,0.02,-2.0,-0.13,0.1,0.11
22.0,68.0,75.6,27.0,1.0,1.0,0.07,,126.0,8.0,7.0,0.0,15.0,0.0,2.0,0.0,589.0,3454.0,2115.0,,,111.0,,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,2.0,,2.0,15.4,11.0,2.0,2.0,100.0,13.0,2.0,3.0,14.0,,15,,13,,2,1.0,0.0,0.0,0.0,0.0,0.0,0.07,1.0,,,0.0,,,0.07,0.07,0.0,0.0,18.0,,"1,207",13.4,,,35.3,80.0,87.0,41.0,1.0,de GER,0.8,0.06,0.06,0.0,0.0,17.0,21.0,20.0,17.3,0.0,,671.0,790.0,14.0,663.0,,268.0,392.0,3.0,17.0,16.0,,592.0,48.0,132.0,4.0,48.0,1.0,,33.0,,773.0,332.0,66.0,440.0,0.0,15.0,4.0,83.9,,80.7,89.1,16.7,109.0,4622.0,659.0,98.2,682.0,18.0,29.0,,15630.0,,,,0.0,,0.0,0.0,,,0.0,Shkodran Mustafi,2.0,4.0,0.3,0.14,1.4,DF,,33.3,36.0,108.0,6.0,52.0,50.0,42.0,,,,,,,3.0,0.0,0.0,0.0,2.0,0.22,1.0,,14.0,1.0,9.0,32.0,4.0,9.0,Arsenal,0.0,1.0,954.0,31.0,14.0,472.0,124.0,939.0,513.0,3,,0.0,1.0,0.0,0.8,0.06,-2.7,-0.2,-0.03,0.06
17.0,13.0,43.3,24.0,2.0,0.0,0.0,,100.0,24.0,4.0,0.0,28.0,0.0,2.0,0.0,489.0,2887.0,1810.0,,,34.0,,0.0,0.0,0.0,0.0,26.0,,2.0,,,,,16.0,,9.0,29.0,22.0,35.0,16.0,45.7,31.0,0.0,3.0,15.0,,15,,13,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,0.08,0.08,0.08,0.08,18.0,,"1,158",12.9,,,33.9,77.0,88.0,9.0,11.0,es ESP,0.5,0.04,0.06,2.0,1.0,18.0,20.0,20.8,17.1,0.0,,548.0,686.0,29.0,558.0,,69.0,479.0,10.0,129.0,16.0,,420.0,26.0,107.0,11.0,32.0,8.0,,50.0,,557.0,103.0,159.0,545.0,2.0,8.0,0.0,81.3,,67.0,87.9,26.3,98.0,2754.0,500.0,91.2,488.0,38.0,5.0,,9186.0,,,,0.0,,0.0,0.0,,,0.0,Héctor Bellerín,21.0,2.0,0.16,-0.08,1.47,DF,,25.1,46.0,183.0,25.0,71.0,87.0,49.0,,,,,,,14.0,2.0,0.0,0.0,11.0,1.09,1.0,,23.0,4.0,12.0,41.0,7.0,16.0,Arsenal,2.0,113.0,837.0,212.0,28.0,254.0,34.0,710.0,430.0,5,,0.3,-0.3,0.03,0.5,0.04,-3.7,-0.29,-0.16,0.06
27.0,37.0,57.8,24.0,4.0,1.0,0.08,,123.0,14.0,7.0,0.0,21.0,0.0,5.0,0.0,681.0,2959.0,1638.0,,,61.0,,0.0,0.0,0.0,0.0,34.0,,2.0,,,,,11.0,,9.0,75.0,3.0,18.0,13.0,72.2,12.0,0.0,4.0,18.0,,14,,13,,1,2.0,0.0,0.0,0.0,0.0,1.0,0.16,1.0,,,1.0,,,0.16,0.16,0.08,0.08,15.0,,"1,102",12.2,,,32.2,79.0,81.0,45.0,7.0,eng ENG,0.8,0.06,0.12,1.0,0.0,15.0,16.0,13.2,16.1,0.0,,715.0,865.0,31.0,702.0,,192.0,503.0,7.0,92.0,8.0,,594.0,27.0,127.0,9.0,36.0,5.0,,54.0,,773.0,263.0,144.0,571.0,1.0,10.0,1.0,81.2,,73.0,88.1,22.6,159.0,4325.0,678.0,94.8,684.0,31.0,15.0,,14269.0,,,,0.0,,1.0,0.0,,,0.0,Calum Chambers,13.0,1.0,0.08,-0.19,1.29,DF,,35.7,51.0,143.0,25.0,77.0,41.0,62.0,,,,,,,15.0,0.0,0.0,2.0,9.0,1.23,4.0,,25.0,3.0,14.0,40.0,8.0,18.0,Arsenal,0.0,83.0,1028.0,188.0,27.0,457.0,130.0,936.0,429.0,5,,0.7,0.3,0.06,0.8,0.06,2.9,0.23,0.62,0.12
10.0,10.0,50.0,22.0,6.0,1.0,0.09,,98.0,18.0,4.0,0.0,22.0,0.0,2.0,0.0,381.0,2162.0,1125.0,,,44.0,,0.0,0.0,0.0,0.0,44.0,,5.0,,,,,6.0,,10.0,66.7,5.0,16.0,12.0,75.0,15.0,0.0,12.0,8.0,,15,,12,,3,3.0,0.0,0.0,0.0,1.0,2.0,0.27,0.0,,,1.0,,,0.18,0.18,0.09,0.09,9.0,,989,11.0,,,28.9,66.0,78.0,18.0,12.0,sco SCO,0.2,0.02,0.12,1.0,0.0,16.0,18.0,20.4,14.6,0.0,,422.0,544.0,21.0,414.0,,98.0,311.0,5.0,87.0,7.0,,304.0,30.0,129.0,4.0,22.0,8.0,,379.0,,457.0,162.0,111.0,359.0,3.0,16.0,0.0,76.1,,60.5,86.6,21.7,75.0,2568.0,385.0,91.2,50.0,23.0,12.0,,8028.0,,,,0.0,,1.0,0.0,,,0.0,Kieran Tierney,12.0,2.0,0.18,-0.04,1.47,DF,,31.0,39.0,126.0,13.0,62.0,51.0,50.0,,,,,,,11.0,2.0,0.0,1.0,8.0,1.0,0.0,,21.0,4.0,12.0,30.0,5.0,11.0,Arsenal,1.0,80.0,664.0,197.0,17.0,218.0,41.0,579.0,280.0,4,,1.1,-0.1,0.1,0.2,0.02,-5.8,-0.53,-0.48,0.12
15.0,9.0,37.5,19.0,12.0,1.0,0.11,,100.0,14.0,5.0,1.0,19.0,0.0,2.0,0.0,384.0,2835.0,1687.0,,,12.0,,6.0,1.0,0.0,0.0,7.0,,3.0,,,,,19.0,,4.0,20.0,16.0,33.0,22.0,66.7,20.0,0.0,13.0,10.0,,29,,8,,21,3.0,0.0,0.0,0.0,0.0,3.0,0.32,0.0,,,1.0,,,0.21,0.21,0.11,0.11,3.0,,857,9.5,,,25.1,30.0,64.0,16.0,27.0,eng ENG,2.3,0.24,0.33,3.0,0.0,16.0,16.0,17.5,12.7,0.0,,415.0,368.0,8.0,299.0,,56.0,232.0,11.0,10.0,1.0,,272.0,14.0,50.0,6.0,31.0,9.0,,42.0,,358.0,82.0,46.0,268.0,5.0,6.0,4.0,81.3,,68.3,86.6,61.1,72.0,1448.0,333.0,80.2,301.0,18.0,8.0,,5216.0,,,,0.0,,0.0,0.0,,,0.0,Joe Willock,23.0,0.0,0.0,-0.28,1.34,MF,FW,27.7,67.0,242.0,38.0,76.0,128.0,35.0,,,,,,,31.0,3.0,1.0,0.0,26.0,3.26,1.0,,22.0,6.0,6.0,25.0,10.0,15.0,Arsenal,0.0,2.0,515.0,177.0,36.0,109.0,28.0,505.0,279.0,6,,0.8,0.2,0.09,2.3,0.24,-4.9,-0.51,-0.43,0.33
0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.3,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,148.0,589.0,303.0,3.0,37.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,5.0,6.3,3.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9,9.0,8,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,61.0,0.0,9.0,1.05,0.0,0.0,0.0,0.0,0.0,2.0,771,8.6,8.6,771,22.5,86.0,90.0,51.0,0.0,ar ARG,0.0,0.0,0.0,0.0,0.0,9.0,16.0,12.6,12.3,0.0,0.0,135.0,293.0,1.0,212.0,38.0,85.0,123.0,4.0,82.0,21.0,232.0,171.0,1.0,112.0,0.0,6.0,0.0,113.0,33.0,35.1,211.0,164.0,10.0,124.0,0.0,14.0,46.0,72.4,33.6,51.8,99.2,80.0,29.0,3162.0,135.0,100.0,190.0,5.0,7.0,46.0,5765.0,54.1,34.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Emiliano Martínez,0.0,7.0,0.82,0.78,1.78,GK,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.29,13.1,4.1,0.48,0.81,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,1.0,0.0,308.0,0.0,0.0,308.0,275.0,226.0,0.0,29,5.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.04,0.2,0.0
8.0,6.0,42.9,20.0,5.0,0.0,0.0,,30.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,174.0,1064.0,454.0,,,4.0,,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,18.0,,2.0,28.6,5.0,16.0,10.0,62.5,7.0,0.0,10.0,16.0,,13,,7,,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,0.28,0.28,0.28,0.28,1.0,,633,7.0,,,18.5,49.0,78.0,14.0,26.0,eng ENG,3.2,0.46,0.56,1.0,3.0,8.0,8.0,10.7,7.3,0.0,,266.0,140.0,7.0,111.0,,13.0,96.0,2.0,11.0,0.0,,111.0,6.0,12.0,3.0,6.0,3.0,,22.0,,129.0,16.0,17.0,114.0,0.0,2.0,1.0,79.3,,81.3,84.2,20.0,22.0,248.0,166.0,62.4,109.0,10.0,0.0,,1668.0,,,,0.0,,0.0,0.0,,,0.0,Eddie Nketiah,11.0,0.0,0.0,-0.26,1.85,FW,,23.9,39.0,163.0,74.0,11.0,78.0,9.0,,,,,,,11.0,2.0,2.0,0.0,7.0,1.56,0.0,,10.0,1.0,4.0,11.0,5.0,7.0,Arsenal,0.0,0.0,234.0,93.0,30.0,29.0,8.0,223.0,128.0,1,,0.7,-0.7,0.09,3.2,0.46,-3.4,-0.48,-0.36,0.56
7.0,0.0,0.0,19.0,10.0,0.0,0.0,,34.0,12.0,1.0,0.0,13.0,0.0,1.0,0.0,249.0,1756.0,1033.0,,,2.0,,14.0,6.0,6.0,0.0,26.0,,4.0,,,,,14.0,,8.0,57.1,6.0,29.0,16.0,55.2,14.0,0.0,8.0,8.0,,17,,7,,10,1.0,0.0,0.0,0.0,0.0,0.0,0.14,1.0,,,1.0,,,0.14,0.14,0.14,0.14,3.0,,631,7.0,,,18.5,37.0,69.0,15.0,14.0,eng ENG,0.9,0.12,0.22,0.0,4.0,7.0,9.0,10.8,8.3,0.0,,320.0,234.0,9.0,186.0,,28.0,151.0,7.0,20.0,4.0,,164.0,3.0,35.0,8.0,8.0,9.0,,31.0,,214.0,44.0,35.0,173.0,0.0,2.0,1.0,79.5,,63.6,87.3,41.2,51.0,812.0,235.0,73.4,198.0,17.0,9.0,,2931.0,,,,0.0,,0.0,0.0,,,0.0,Reiss Nelson,17.0,2.0,0.29,0.09,1.71,FW,,18.9,31.0,164.0,43.0,52.0,69.0,26.0,,,,,,,21.0,2.0,1.0,4.0,12.0,3.0,2.0,,12.0,1.0,8.0,15.0,3.0,6.0,Arsenal,1.0,1.0,328.0,158.0,34.0,49.0,6.0,310.0,152.0,10,,0.7,-0.7,0.1,0.9,0.12,-2.6,-0.37,-0.22,0.22
32.0,7.0,17.9,18.0,2.0,0.0,0.0,,34.0,19.0,1.0,0.0,20.0,0.0,1.0,0.0,190.0,1839.0,1243.0,,,7.0,,0.0,0.0,0.0,0.0,22.0,,1.0,,,,,21.0,,6.0,35.3,11.0,30.0,12.0,40.0,17.0,0.0,10.0,9.0,,14,,6,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,,0.41,0.41,0.41,0.41,3.0,,663,7.4,,,19.4,47.0,90.0,16.0,24.0,br BRA,2.2,0.3,0.33,0.0,2.0,9.0,7.0,11.1,8.0,0.0,,311.0,138.0,13.0,86.0,,9.0,75.0,2.0,2.0,1.0,,78.0,7.0,28.0,5.0,2.0,6.0,,23.0,,136.0,16.0,32.0,109.0,0.0,0.0,1.0,62.3,,56.3,68.8,15.4,41.0,373.0,181.0,58.2,102.0,13.0,1.0,,1242.0,,,,0.0,,0.0,0.0,,,0.0,Martinelli,13.0,-2.0,-0.27,-0.6,1.21,FW,,27.9,69.0,247.0,58.0,88.0,101.0,11.0,,,,,,,8.0,2.0,1.0,0.0,5.0,1.09,0.0,,23.0,2.0,12.0,26.0,9.0,13.0,Arsenal,1.0,1.0,275.0,131.0,40.0,62.0,10.0,273.0,111.0,10,,0.2,-0.2,0.03,2.2,0.3,-3.1,-0.43,-0.3,0.33
14.0,16.0,53.3,23.0,0.0,0.0,0.0,,37.0,13.0,6.0,0.0,19.0,0.0,1.0,0.0,274.0,1585.0,926.0,,,45.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,2.0,66.7,1.0,6.0,2.0,33.3,3.0,2.0,3.0,4.0,,8,,6,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,5.0,,581,6.5,,,17.0,73.0,88.0,28.0,3.0,eng ENG,0.1,0.01,0.01,1.0,0.0,9.0,11.0,10.8,9.1,0.0,,302.0,338.0,2.0,292.0,,92.0,198.0,2.0,9.0,8.0,,269.0,14.0,49.0,3.0,13.0,2.0,,41.0,,329.0,123.0,20.0,210.0,2.0,10.0,0.0,86.4,,74.8,94.3,40.0,39.0,1724.0,297.0,98.3,275.0,5.0,12.0,,6532.0,,,,0.0,,0.0,0.0,,,0.0,Rob Holding,2.0,2.0,0.31,0.12,1.63,DF,,29.8,14.0,47.0,5.0,32.0,10.0,14.0,,,,,,,2.0,0.0,0.0,0.0,2.0,0.31,0.0,,6.0,0.0,5.0,11.0,1.0,3.0,Arsenal,1.0,1.0,421.0,14.0,7.0,248.0,84.0,413.0,189.0,10,,0.0,0.0,0.0,0.1,0.01,-1.7,-0.27,-0.1,0.01
7.0,7.0,50.0,33.0,3.0,0.0,0.0,,17.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,163.0,618.0,355.0,,,17.0,,0.0,0.0,0.0,0.0,4.0,,0.0,,,,,1.0,,1.0,33.3,2.0,3.0,1.0,33.3,3.0,0.0,1.0,1.0,,3,,3,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,3.0,,270,3.0,,,7.9,90.0,90.0,0.0,3.0,es ESP,0.1,0.03,0.11,0.0,2.0,4.0,4.0,4.3,2.8,0.0,,177.0,201.0,5.0,182.0,,11.0,167.0,4.0,26.0,1.0,,145.0,1.0,18.0,1.0,8.0,0.0,,162.0,,175.0,18.0,38.0,177.0,1.0,0.0,1.0,90.5,,61.1,94.4,66.7,41.0,1122.0,160.0,90.4,11.0,6.0,1.0,,2676.0,,,,0.0,,0.0,0.0,,,0.0,Nacho Monreal,1.0,0.0,0.0,-0.23,2.0,DF,,29.4,10.0,34.0,2.0,19.0,13.0,11.0,,,,,,,4.0,0.0,1.0,0.0,3.0,1.33,0.0,,4.0,0.0,3.0,7.0,1.0,4.0,Arsenal,0.0,25.0,231.0,59.0,7.0,90.0,18.0,205.0,93.0,0,,0.2,-0.2,0.08,0.1,0.03,-1.5,-0.49,-0.33,0.11
3.0,2.0,40.0,27.0,1.0,0.0,0.0,,23.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,90.0,484.0,254.0,,,2.0,,0.0,0.0,0.0,0.0,18.0,,1.0,,,,,2.0,,2.0,40.0,3.0,2.0,2.0,100.0,5.0,0.0,1.0,6.0,,5,,3,,2,1.0,0.0,0.0,0.0,0.0,1.0,0.36,0.0,,,1.0,,,0.36,0.36,0.36,0.36,3.0,,249,2.8,,,7.3,50.0,76.0,11.0,3.0,pt POR,0.0,0.01,0.02,0.0,0.0,2.0,4.0,4.0,2.1,0.0,,102.0,133.0,7.0,94.0,,14.0,77.0,3.0,21.0,3.0,,66.0,10.0,38.0,1.0,5.0,2.0,,19.0,,112.0,36.0,29.0,90.0,0.0,1.0,1.0,70.7,,38.9,85.6,42.9,16.0,520.0,94.0,92.2,83.0,7.0,6.0,,1744.0,,,,0.0,,0.0,0.0,,,0.0,Cédric Soares,2.0,2.0,0.72,0.55,1.8,DF,,27.3,15.0,55.0,6.0,23.0,26.0,17.0,,,,,,,3.0,0.0,0.0,1.0,2.0,1.08,0.0,,6.0,0.0,2.0,9.0,4.0,5.0,Arsenal,0.0,18.0,161.0,59.0,2.0,40.0,5.0,141.0,68.0,1,,0.0,0.0,0.02,0.0,0.01,-1.9,-0.67,-0.52,0.02
3.0,4.0,57.1,25.0,0.0,0.0,0.0,,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,503.0,335.0,,,14.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,1.0,50.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,,2,,2,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,,113,1.3,,,3.3,57.0,57.0,0.0,0.0,es ESP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.5,0.0,,82.0,91.0,1.0,81.0,,31.0,50.0,0.0,1.0,1.0,,61.0,2.0,15.0,0.0,4.0,0.0,,80.0,,90.0,38.0,15.0,51.0,0.0,2.0,0.0,89.0,,81.6,98.0,0.0,4.0,362.0,81.0,98.8,9.0,2.0,3.0,,1746.0,,,,0.0,,0.0,0.0,,,0.0,Pablo Marí,0.0,1.0,0.8,0.61,1.5,DF,,27.3,3.0,11.0,1.0,6.0,4.0,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,2.0,4.0,1.0,1.0,Arsenal,0.0,0.0,111.0,1.0,0.0,52.0,21.0,110.0,65.0,0,,0.0,0.0,0.0,0.0,0.0,-0.4,-0.32,-0.14,0.0
1.0,2.0,66.7,30.0,2.0,0.0,0.0,,12.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,77.0,423.0,250.0,,,1.0,,2.0,0.0,2.0,0.0,4.0,,0.0,,,,,4.0,,0.0,0.0,3.0,5.0,2.0,40.0,3.0,0.0,2.0,2.0,,3,,1,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,112,1.2,,,3.3,37.0,83.0,15.0,3.0,am ARM,0.2,0.19,0.37,0.0,1.0,0.0,2.0,0.5,1.6,0.0,,89.0,77.0,5.0,58.0,,10.0,46.0,2.0,4.0,1.0,,62.0,2.0,9.0,0.0,3.0,2.0,,20.0,,73.0,16.0,6.0,54.0,2.0,3.0,0.0,75.3,,62.5,85.2,28.6,13.0,218.0,74.0,83.1,52.0,7.0,3.0,,935.0,,,,0.0,,0.0,0.0,,,0.0,Henrikh Mkhitaryan,2.0,2.0,1.61,1.44,1.33,FW,,25.0,8.0,32.0,12.0,4.0,16.0,7.0,,,,,,,6.0,0.0,0.0,0.0,5.0,4.82,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,2.0,1.0,98.0,59.0,18.0,9.0,1.0,94.0,42.0,1,,0.2,-0.2,0.18,0.2,0.19,1.1,0.91,1.13,0.37
